hearing_id,comment_id,speaker_type,speaker_name,speaker_cluster,start_timestamp,word_count,question_flag,analysis_text
h2_2026_03_23,h2_2026_03_23_t00200,official,Unknown speaker,SPEAKER_28,02:02:24.317,5,False,That's time. Thank you.
h2_2026_03_23,h2_2026_03_23_t00201,public,Unknown speaker,SPEAKER_05,02:02:26.520,4,False,Thank you very much.
h2_2026_03_23,h2_2026_03_23_t00203,public,Unknown speaker,SPEAKER_41,02:02:33.318,276,True,"Hello, I'm Robert Oxley. I live in District 7. I'm actually an IBW and AFSCME union member. My biggest question is why is this such a big rush? Because this is a huge commitment for all the residents in Sangamon County. One of the things I see is right now there's an incentive program from the state of Illinois for data centers that the data center gets tax exempt. They get tax credit for 20% of the construction labor that's spent on the job. And to my union members, this PLA, it's not like they gave it to you out of good heart. It's because this had to be part of the PLA to do this. Second thing is there's House Bill HB 2789, and it's in committee right now. And this is for keeping the soldier field in Chicago. Now, they've included this to any project over $100 million. They get to keep the tax, property tax rate at where it's at right now. So that tax rate is going to be what they're paying for that land right now. There are some caveats, and I won't go into all that. But there's so many issues and unknowns, you know, if you can't vote no, then I recommend you at least delay vote until all these issues are squared away. Cyrus 1 states they want to be good neighbors, which I hope so. But the old saying is, good fences make good neighbors. The fence here is a signed, written contract to keep all the promises they've made in us."
h2_2026_03_23,h2_2026_03_23_t00205,public,Unknown speaker,SPEAKER_53,02:04:17.465,367,True,"My name is Alexa Martini. I am a resident of Auburn and owner of a home built in 1877 that sits along Route 104 just a few miles from the proposed data center site. It feels hard to trust this as a big break for Sangamon when 70% of the tax breaks are leaving our county. even though many of these trucks will drive directly past my house on Route 104 with a home that sits less than 22 feet from the highway. My sister lives in Auburn with my niece and brother-in-law, which was a huge draw to the area for me. I worry about how this will impact my niece in ways we still don't fully understand. I worry about my neighbor who earns just $750 per month in Social Security benefits and $120 per month in food stamps. My energy bills have doubled since moving to Auburn, and that is before the data center is here. Where is my neighbor expected to go when she is priced out of living in Auburn? a town she has lived in most of her life. Do we care about her health and her future or just 600 jobs? Because I'm very worried about my community, my family, and the future of rural America. My mom lives in nearby Thayer where she reads books she checked out from Auburn Library and has wild foxes that visit her. She's counted 20 different bird species this year alone. She's built herself quite the sanctuary out there. She's worried about her foxes, and I don't blame her. In nearby Louder, my husband and I drive out to see the northern lights when they're visible. That sight could now turn into Cyrus 1, and it's devastating. There are so many downsides and seemingly very few positives. and the positives seem to touch very few people. Please don't let your vote tonight be one that we regret and feel forever. Sangamon deserves better. Our children deserve better. This is not our legacy. No industry has successfully self-regulated, and it won't start here. Please vote no on Cyrus 1. Thank you."
h2_2026_03_23,h2_2026_03_23_t00206,public,Unknown speaker,SPEAKER_36,02:06:24.118,344,False,"Good evening. My name is Elliot Clay. My wife is Alexa. As you said, we live down in Auburn. Just as some background, I worked for Senate Republican staff for four years on the Agriculture Committee and the Environment and Conservation Committee. I worked for an environmental nonprofit for six years, and now I'm an executive director for a group that advocates for soil and water conservation districts. I'm speaking on my behalf as just a private citizen right now, but having worked in the policy field regarding environment issues in agriculture, to reiterate what my wife elected has said, there has never been an industry in the history of the world that has self-regulated, period. And I want to say something, just one main thing, that I think really just needs to be hammered home. The laborers that are here tonight, you've heard from a lot of people that say they support you, and we do. I also want to reiterate the fact that the reason that the Environmental Protection Act, the Clean Water Act, the Clean Air Act, and a number of these other things actually exist, is because of issues that were brought forward by labor. I think about Peabody Coal. I think about everything that has happened in southern Illinois and the amount of thousands of acres of abandoned, unreclaimed mine land that is down there. The reason that it's sitting is because the companies that did that don't exist anymore. We don't even require that Cyrus One is going to file a surety bond on this thing to cover the deconstruction or contamination or anything that can happen. I mean, we do it for a lot of other industries, and it seems reasonable. I'm not against this happening necessarily. I just want to know that there's assurances in there legally. that we're going to be protected in the event that something does happen. I think that's a very reasonable thing to ask. I appreciate the board. Thank you."
h2_2026_03_23,h2_2026_03_23_t00208,public,Unknown speaker,SPEAKER_14,02:08:34.233,271,True,"Good evening, everybody. My name is Marcus Robinson. I am a student at Lincoln Land Community College as well as a resident of Sangamon County. I'm here tonight in staunch opposition to this proposed data center. I don't believe that this data center should be built at all. And to start with, I need to address the energy grid concerns. There is no established energy grid to this data center that I know of. Where are they going to get the energy from? It's kind of hard to tell, especially considering that Ameren just tried a price hike last year. Also last year, the state experienced a 15% increase in costs throughout the entire state. So, with all that being said, do we want this to end up like another Pillsbury plant on the north side of Springfield where it's left abandoned and it's just going to rot and contaminate the community around it and ruin it? Like the Pillsbury plant, it's going to have its labor outsourced, but this time it's going to be by AI and not by outsourcing to other countries. Four to six years of labor, but what about in 46 years when this data center creates an unrepairable environmental impact and also causes AI corporations to dominate the job market? Don't sentence the younger generation to a death march of AI overlordship. And instead, you should focus on what the people actually want and to signify what the people want. I have a petition here of over 700 signatures that I'm willing to hand to those hands."
h2_2026_03_23,h2_2026_03_23_t00210,public,Unknown speaker,SPEAKER_48,02:10:25.802,438,True,"Hello again, my name is Jill Krippel. I'm sure you're sick of seeing me. I'm tired of speaking to you, but I can't stand by and stay silent. None of us can. And unlike these data centers, we're not going anywhere. The last time we were here, Cyrus One was asked to set a minimum amount of local labor they'd use. Building trades had already walked out, so didn't hear that Cyrus One couldn't guarantee they'd hire even a single local laborer. They weren't sure if our people could handle the job. In their oral testimony at the Zoning Board of Appeals hearing, they said that they had a commitment to bargain a project labor agreement in their application, but their slides submitted as evidence, the same ones we saw today, implied that they already had a project labor agreement. If they have conflicting testimony on labor, what else are they being shady about? Speaking of the Zoning Board of Appeals hearing, what was going on with their chair saying that no one could get sworn in under penalty of perjury, that people had to swear to God or they wouldn't be able to speak? And then he went on some weird rant about foxes and deer not existing. We know these data center companies already think that we're just some backwards idiots that will believe anything they tell us. So way to lean into that stereotype. Anyway. Anything living near this data center, the plants, the cattle, the humans, may see health problems from noise and polluted air due to the hundreds of generators and the giant diesel tanks they each have. They're the kinds that are legally allowed to run 24-7 to sell energy back to the grid. And a 1.8 gigawatt data center was just approved to be built a couple hours up the road. So who knows? The solar farm across the street will cause the noise to carry for miles. We know that Cyrus One will violate our rules and regulations like they have been doing at all of their other locations in Illinois. Sangamon County isn't even getting much tax money from this, so how are we going to pay to effectively combat violations? Cyrus One's property tax reassessments were backdated at their other sites. So a larger cut of the tax might not be enough anyway. And they have no clue about a decommissioning plan. They've never done it before, and it's under testimony. I urge you to vote now. Thank you."
h2_2026_03_23,h2_2026_03_23_t00211,official,Unknown speaker,SPEAKER_11,02:12:32.770,1,False,Next.
h2_2026_03_23,h2_2026_03_23_t00214,official,Unknown speaker,SPEAKER_63,02:12:39.514,12,False,My name is Stephen Lambert. I am a resident of Sangamon County.
h2_2026_03_23,h2_2026_03_23_t00215,public,Unknown speaker,SPEAKER_76,02:12:43.377,10,False,I actually live in Loamie. I'm a volunteer firefighter.
h2_2026_03_23,h2_2026_03_23_t00216,official,Unknown speaker,SPEAKER_63,02:12:48.117,198,False,"I'm a father, most importantly. My daughter's eight. She's a pretzel over in New Berlin. And I have a lot of vested interest. And tonight, I just wanted to share really news, and we keep talking about bring some new things. If you didn't know, I'm really speaking to you. As the mayor of Loamy, I don't represent every single idea, every person. But about three weeks ago in our board meeting, we passed a resolution, which was our moratorium, preemptively, And I want to point out, if you know our board, we have vastly different opinions and political ideologies. All six of them unanimously said we should do this. We should get ahead and at least take the time to do our research, look at what the state does, look at what the county does. I'm really proud of our community, and I want to give you a reason to delay. If Loamy can do it, as someone said, the county can do it too. And so that's me delivering the news today. Thank you, as always, for your time, and thank you for thinking of our future generations."
h2_2026_03_23,h2_2026_03_23_t00218,public,Unknown speaker,SPEAKER_74,02:13:57.440,244,True,"Hello, Terry Arnold. I live in northern Macoupin County, and I've got a couple things here that hasn't really been discussed too much, and one was the gentleman from Waverly about the waters and also the contamination of if they have a leak. According to what I've read... on the closed loop systems which is the water keeps circulating and they put additives in it once a month they do what they call a blow down okay where does this blow down chemicals there's nitrates glycol and metals in this stuff that's circulating around when they do a blow down once a month where does that go that's what i want to know right now then what also I read unplanned drain down. If they have an issue like maybe up in Aurora where the lines froze and then you're having liquid spilling out, what are they going to do with the contaminated groundwater? And then the next thing, on Sangamon County's website, They said that they were zoned, the data center was zoned agricultural. Well, why is it zoned agriculture? It should be zoned commercial. In Aurora, the citizen there said that their data center was zoned as a warehouse. That's not a warehouse. That's a business, a commercial business, which has industrial stuff in it with chemicals. So we need to address these things here. And then getting back to the zoning."
h2_2026_03_23,h2_2026_03_23_t00220,public,Unknown speaker,SPEAKER_09,02:16:07.642,164,True,"Hi there. My name is Todd Brummett. My wife and I live in rural Auburn. Listen, I understand that data centers are a necessary evil. And speaking here, I hope this is not just a formality speaking against it. But after seeing the Auburn citizen, I saw there was a letter paid by the zoning and planning staff written in a positive spin for for the data center. Listen, despite that, I'm hoping to reach enough of you to say no on this board and consider other options that do not involve swallowing up farmland in chunks. People who are already out there have to look at a three-mile-by-eight-mile solar farm and plenty of red blinking lights from the windmills. When is enough enough? Ironically, the farmer involved and his family do not have to look at these things. And most of you on the zoning and planning staff and Sangamon County Board, I bet you don't either."
h2_2026_03_23,h2_2026_03_23_t00221,public,Unknown speaker,SPEAKER_09,02:17:08.732,152,True,"Wouldn't we rather use existing buildings or have buildings that are already established in industrial areas to be used? Build in those areas. Listen, the definition of a farmer, a farmer is a person who manages or operates a farm, engaging in the cultivation of land, crops, and raising livestock and animals for food and fiber and other agricultural products. You know, you're called to be good stewards of your land if you're a big farmer or a small farmer. Listen, Dowson's website even says they farm and lead with integrity, honesty, and advanced agronomy. No, they don't. This is not it. The zoning and staff letter says they have 200 acres is one drop of water to 16-ounce bottle of water since we have 453,000 killable acres. Listen, it's already filled up with... 232 other data centers, solar farms, windmills, and other industries."
h2_2026_03_23,h2_2026_03_23_t00224,public,Unknown speaker,SPEAKER_03,02:18:36.810,39,False,"Hello, everyone. My name is Beta Keene, and I'm 15 years old. I'm not quite old enough to vote or drive on my own, but I am old enough and smart enough to care about future generations."
h2_2026_03_23,h2_2026_03_23_t00225,public,Unknown speaker,SPEAKER_03,02:18:52.414,117,False,"And as a lifelong resident of Sangamon County, chances are I have shared green space and fresh air with your children, grandchildren, nieces and nephews, and neighbors. in soccer, basketball, girls on the run, and now track and field over the course of our lives. If we want to live a long, healthy life like those of you that are making decisions about our future, please vote no tonight on the proposed data center resolution so we can take a more thoughtful approach to protect our environment, which will position us for better economic growth in the future. Thank you for considering the future and quality of life for young people like me and please vote no."
h2_2026_03_23,h2_2026_03_23_t00227,public,Unknown speaker,SPEAKER_18,02:19:44.883,358,True,"My name is Ruth Taylor and I actually live in Rochester. I've lived there for more than 30 years and what I'm most concerned about is this amount of water that they may need to use. My house is over 100 years old. And it didn't start leaking until the people just before I brought the house tried to improve the basement and they drove the wrong nails into the foundation. There was no sign of water in my basement ever before. In the first year or two that we were there, it would come up through the floor, right across the floor. So basically I had water in my whole basement. And that went on for years. To use the basement, I put the blocks and boards in my basement. Unfortunately, our water table must have gone down over the years because, like I said, I've been there 30 years, same house, nothing's really changed much. You know, Rochester's had a couple of subdivisions there and things, but I have not had water in my basement for over five years. So the water, because it's coming from the floor and not the side, it's water table. And so I worry about will we have enough water? I mean, if you've been to your doctor, he tells you to drink more water. Everything needs water. So I really think that we need some sort of study. You know, how much has the water table gone down with what we've got, and how is the data center going to impact the water that we have? Is it, you know, it'll accelerate it, but how much will it accelerate it? It's something to really worry about, I think. So that's my main concern is that water, and we need to get it. study to see what's going to happen. Also, because of climate change, the soil is drying out faster. So we're losing water in the soil, too. So we're losing water everywhere, and we need to address it before we give it away."
h2_2026_03_23,h2_2026_03_23_t00228,official,Unknown speaker,SPEAKER_28,02:21:44.499,5,False,Thank you. That's time.
h2_2026_03_23,h2_2026_03_23_t00229,public,Unknown speaker,SPEAKER_50,02:21:51.622,364,False,"So the data center's plan to follow the national emission standards for hazardous air pollutants was mentioned earlier. For a little context, according to EPA.gov, quote, national emission standards for hazardous air pollutants are stationary source standards for hazardous air pollutants. Hazardous air pollutants are those pollutants that are known or suspected to cause cancer or other serious health effects, such as reproductive effects or birth defects or adverse environmental effects, end quote. As you can see, these standards are quite low. The truth is, even though the status center won't cause cancer and birth defects, It will still threaten our air quality, hurt our community and its animals with low frequency noises, increase electricity demand, and generally disrupt everyday life for the residents of Sangamon County. We deserve better. As well as this, it was claimed that construction workers would gain jobs from the building of the status center. And while this is true, let me provide you with a few facts by National University. 30% of U.S. jobs could be automated by 2030. 300 million jobs could be lost to AI globally, representing 9% of jobs worldwide. By 2030, 14% of employees globally will have been forced to change their career because of AI. Entry-level jobs are especially vulnerable with 50 million U.S. jobs at risk in coming years. As entry-level roles decline, salary expectations are also shifting downward. AI's impact is expected to be most disruptive in the next 10 to 30 years with a possible 50% of jobs automated by 2045. So yes, short-term jobs will be given to construction workers. However, long-term effects include job loss due to AI and an expected decline in entry-level wages. No matter what party you belong to, what your class or job is, what labels you assign yourself or what labels others assign you, we all deserve a healthy environment, a stable income, and a good quality of life. This data center directly revokes these rights. It is our right to disallow any policies or center which directly negatively affects us and our community, so let's utilize that right. Thank you."
h2_2026_03_23,h2_2026_03_23_t00230,official,Unknown speaker,SPEAKER_68,02:24:00.796,5,False,"Hello, I'm Keith Tuxhorn."
h2_2026_03_23,h2_2026_03_23_t00231,public,Unknown speaker,SPEAKER_60,02:24:03.483,343,False,"I first would think you would want to delay at least one meeting because you need to go home and listen to the Find the Financial News of the Day, which had a focus on the type of credit payments that BlackRock uses to finance all their vast projects and how it is crumbling fairly rapidly right now. So perhaps you need to check that. You have had for three months now you've had access to assistance to research on 15 years of history of these centers from all the people who've been speaking in opposition. Good and bad news. The concerns of county citizens were covered in detail in this, on water and power use, noise and other pollution, shutdown and cleanup costs, and economic compensation and guarantees to the county. The research showed hundreds of problems on these topics, which have led to lawsuits, economic deception and disappointment, continuing damage to our air, water, and lifestyles, and increased disrespect of elected officials who took little or no action to protect their citizens. Some places have banned data centers completely, as you know. This company is no different from those that have gone before. They play the same games. They're not building their own safe energy sources. They'll be reducing our tax benefits very quickly. And their sales pitch includes plenty of little lies that just won't happen because we don't have them under any kind of contract. You can delay this vote for a while and do the right thing. Make a revised agreement that will protect our county. Let me give you three places to start. They've been mentioned. Guarantee annual payouts. Guarantee that none of this diminishing stuff. Require on-site solar and or wind power for this facility. and shut down guarantees to make sure we're not stuck with that kind of cost. Thank you. If you let Virus 1 dictate every condition to you, you have failed the standards of what your job is to help us. Thank you."
h2_2026_03_23,h2_2026_03_23_t00232,public,Unknown speaker,SPEAKER_26,02:26:22.468,262,True,"My name is Salem Addison King. I am a resident of Sangamon County, an environmental scientist, and the youngest person in the United States who still reads newspapers. As such, I saw the recent staff report from Sangamon County that was published in the Illinois Times last week. Reading through it was a very frustrating experience, but as I've only got two minutes, I'm gonna focus on the question in that staff report. How much noise do data centers typically generate and what measures are used to manage or reduce noise levels? Very important question. Let's look at their answer. The county ordinance regulates permissible noise. That is what an ordinance does, yes. The issue of noise has focused on the backup generators that these data centers require. Very true. Under normal conditions, each diesel generator is tested on one day a month for 30 minutes. Neat. How much noise does it generate though? Our building code requires that the noise be baffled. Neat. How much noise does it generate though? Data centers must operate within state EPA regulations. Neat. How much noise does it generate though? Not once has that been answered by Cyrus 1 or Sangamon County. Decibels are a form of measurement we have access to. They are not providing that number for a reason. Cyrus 1 is lying to us. And most egregiously, they are lying to the union workers in the audience tonight. Unions exist. For one reason and one reason only, unions exist because you can't trust corporations to keep their promises."
h2_2026_03_23,h2_2026_03_23_t00233,public,Unknown speaker,SPEAKER_26,02:28:20.397,29,False,So I urge the Sangamon County Board tonight to vote no on this data center and any other data center that might come before you in the future. Next.
h2_2026_03_23,h2_2026_03_23_t00234,public,Unknown speaker,SPEAKER_33,02:28:37.263,13,False,Hello. My name is Kathy Bettis. I was not expecting to speak tonight.
h2_2026_03_23,h2_2026_03_23_t00235,official,Unknown speaker,SPEAKER_28,02:28:41.845,7,True,Can you pull the microphone closer? Sure.
h2_2026_03_23,h2_2026_03_23_t00236,public,Unknown speaker,SPEAKER_33,02:28:45.546,122,False,"I'm the owner of Joette Kennel, located very close to the site. I'm very concerned how the noise is going to impact the dogs that I care for. People bring their dogs to me because I'm in a quiet country setting, and now that's proposed to change. I also live there on my 176-year-old property that was bought by my great-great-great-great-grandpa on January 23, 1850. And I'm really sad to see that this is what it's going to be coming to, that I won't be able to enjoy the property anymore, that I won't be able to give the care that I have always promised to my clients"
h2_2026_03_23,h2_2026_03_23_t00237,public,Unknown speaker,SPEAKER_33,02:29:36.510,15,False,I'm afraid this will be the end of my and I was here first.
h2_2026_03_23,h2_2026_03_23_t00238,official,Unknown speaker,SPEAKER_11,02:29:45.234,7,False,That's all I have to say.
h2_2026_03_23,h2_2026_03_23_t00239,public,Unknown speaker,SPEAKER_78,02:29:55.680,12,False,"I'm Shane Bettis, Kathy's husband, country boy born and bred."
h2_2026_03_23,h2_2026_03_23_t00240,public,Unknown speaker,SPEAKER_78,02:30:03.124,39,True,"She has to buy a License for her kennel? Commercial? Why aren't these people buying commercial license? Next thing, my son is an operator in this union. I'm 100% behind unions, but not for people like this."
h2_2026_03_23,h2_2026_03_23_t00241,public,Unknown speaker,SPEAKER_78,02:30:24.554,67,False,"Also, we're supposed to keep talking about the noise. I'm a mechanic for a living. I work on generators. And if you think that one mile from here, This Cyrus 1 building, that I'm not going to hear that. It's actually just under one mile. You can go blow smoke up somebody else's ass because I'm hearing it. I guarantee it."
h2_2026_03_23,h2_2026_03_23_t00242,public,Unknown speaker,SPEAKER_78,02:30:48.708,69,True,"And I got one question for all you Sangamon County people, board members. Appreciate everything all of you do, but do the right thing. If that was you that lived one mile away, would you want to sit out in the backyard with your grandkids, which was going to be their property one day? You wouldn't want it. You wouldn't want it there. Have a nice evening."
h2_2026_03_23,h2_2026_03_23_t00243,public,Unknown speaker,SPEAKER_70,02:31:16.906,54,False,"Good evening, everyone. Many of you have heard the terms, well, it's not in my area, so it's not my concern. Well, with everything going on in the world, the threat to the homeland is also a concern. A soft target is defined as minimally secured location that is vulnerable to attack."
h2_2026_03_23,h2_2026_03_23_t00244,public,Unknown speaker,SPEAKER_70,02:31:40.205,106,True,"So why would we put a soft target in the middle of nowhere? Courthouses and government buildings have armed guards and countermeasures to protect the facilities. Now, they may have some, they might keep them secret, but right now I'm talking. Imagine what would happen if hackers Attack the power grid. And what they would just hit, that building? No. They would attack the Lincoln Land Power Plant. Because that is something bigger. And it would affect all of us. Same thing with the water district and distributions. Hack that. Not there. All over. Let's bring everyone down. Not just that small little building."
h2_2026_03_23,h2_2026_03_23_t00245,public,Unknown speaker,SPEAKER_70,02:32:28.792,155,True,"Also, what about physical attacks? Just recently, a man drove a vehicle into a power substation in Las Vegas. Imagine an attack where thousands of gallons of fuel and chemicals were released and drained into our water table and possibly Springfield Lake. Could the local first responders, who are some of our volunteers, handle the incident? And if it's an active threat, they will not be going in there until... Our local law enforcement neutralizes the problem. So the whole time, those chemicals are going into the water. Well now, it's now in your area, so now it is your concern. I only have 27 seconds. I think that's going to stop. Also, electromagnetic fields and the noise. We talked about the noise. I was a beekeeper in California. I had 100 hives. I lost my hive to hive collapse syndrome. That's the time, sir. Thank you. Thank you very much."
h2_2026_03_23,h2_2026_03_23_t00246,public,Unknown speaker,SPEAKER_77,02:33:35.039,119,False,"Cyrus One is a multi-billion dollar corporation with a major private equity shareholder. They don't care about us. They only care about maximizing shareholder value, and as of late 2025, reports indicate Cyrus One has moved towards using more third-party personnel rather than in-house staff at their data centers, a shift which only benefits BlackRock. They may have a PLA agreement, but if Cyrus One actually cared about union labor like they claim, they'd have a permanent job guarantee. However, That would be a poison pill to their BlackRock shareholders. Since Cyrus One plans to fuck us all to maximize profit for shareholders, I urge Sigmund County Board to vote no on this proposition."
h2_2026_03_23,h2_2026_03_23_t00247,public,Unknown speaker,SPEAKER_72,02:34:22.410,188,True,"I'm Sam Sinclair, a 33-year member of Local 137. So this, to me, first I want to say thank you, Cyrus 1, and Sangamon County Board, vote yes. This is the largest building boom the United States has seen since the end of World War II. So it's going to happen, whether it happens in Illinois or happens around the country. We have to have data centers. Who's got an iPhone in here? Who's got a phone in here? All of you looked at your speeches and wrote on chat GPT, I guarantee you. So there's that. The second thing is, I mean, there's a lot of hard work going by you guys, by us, by everybody. It's not about the jobs. I'm doing a job in North Dakota right now at a data center in Springfield, Illinois. So I get the work. That's not the problem. The problem is we need this kind of industry in Illinois, and this county will be lucky to have it here. We pushed away more business than we brought in. Hey!"
h2_2026_03_23,h2_2026_03_23_t00248,official,Unknown speaker,SPEAKER_28,02:35:24.291,32,False,"Order! Order! Folks, look, it's getting late. I know it's getting late, but we've been really great about listening to each other. Let's continue. Go ahead. Finish, please."
h2_2026_03_23,h2_2026_03_23_t00249,public,Unknown speaker,SPEAKER_72,02:35:36.314,47,False,"I don't really have much else to say. I'm just saying that this... This is going to happen whether you want it or not in the United States. So I say vote yes, and let's get this done, and thank Cyrus One. Thank you."
h2_2026_03_23,h2_2026_03_23_t00250,official,Unknown speaker,SPEAKER_11,02:35:55.994,4,False,Give him hell. Okay.
h2_2026_03_23,h2_2026_03_23_t00251,public,Unknown speaker,SPEAKER_20,02:35:58.776,336,False,"Good evening. My name is Lori McKernan. Most of what I was going to say tonight has already been said, so I want to thank our coalition team and all the residents who have researched this project and made statements tonight. I do need to respond to the iPhone AI thing. So the only thing that uses my phone for AI is Apple tracking my data, listening to my phone calls, and translating it to PEC, massaging that data, and selling it and making a profit off of it. So the only thing I'm going to repeat is the intent of these regulations is to protect the public health, safety, and community welfare. If you vote yes on this permit based solely on the fact that it meets zoning regulations, then you obviously don't give a damn about our health, safety, and welfare. Approving this for tax revenue and jobs takes into consideration the welfare of the minority of residents. Don't be bullied into protecting the few when the health and welfare of the many must be protected. I will say that if this permit is approved, we will be researching other means of protecting our health, our safety, and the welfare of community members. People that are in the adjacent area with the businesses need to be compensated for the damage to their business. And then finally, I'm going to formally ask for a copy of the community benefits agreement signed for this project. I tried to get one for the double black diamond. I was told it doesn't exist. I was told I couldn't have it because Springfield Growth Alliance negotiated it. So I'll even mention tonight there is a community benefits agreement. If you allow this to be negotiated with the Growth Alliance, you have done us a disservice because we can't provide that. It's a community benefits agreement. The community should be able to see what's been negotiated for them. Thank you."
h2_2026_03_23,h2_2026_03_23_t00252,public,Unknown speaker,SPEAKER_17,02:37:46.420,394,True,"To the Sangamon County Board, you guys are from the area. I want you to picture something. I grew up in the shadow of Fiat Alice. I grew up in the shadow of the Pillsbury plant. I live in an area affected by a mine that was there over 100 years ago. These are the short-sighted visions of men who couldn't think bigger than right now. These are the effects that I live with. My house has had to be fixed from that subsidence. We already know what happened with Pillsbury. How long is that going to take? How much work has already been put in? How many generations have suffered from the groundwater pollution, the offshoots from that asbestos? You need to think long and hard about what you're asking from the generations ahead of you, not the people that live there now. I worry about them as well, but we're talking decades from now. Do you know how long it took to clean up Fiat Alice? Generations. Do you know how long it took to clean up Pillsbury? Generations. Still not done. And that's where you need to really consider that. When we talk about what this really means for the community, not a windfall in taxes, not about the noise level, but what it means for your children's children. Because that is the effect it will have. Most of you, impolitely saying this, will be long gone by the time those effects land. I will, if I'm lucky, be a very old man to see your mistake come to fruition. If you choose to move ahead on a technology and a choice that is moving so rapidly, you should be questioning why. When people move with haste, errors are made. And when they want to move that fast with that much money involved, with every problem that arises, more money comes out of their pocket, shake that piggy bank. See what else shakes loose. Because I guarantee you they'll keep paying. because there are billionaire-sized level pockets behind these movements, and they don't care about our environment. They don't care about your kids' kids. And if we're going to talk about labor, I'm going to note you guys are a long way from Blair Mouth. That's time."
h2_2026_03_23,h2_2026_03_23_t00254,public,Unknown speaker,SPEAKER_46,02:40:07.442,296,False,"Hi, I'm Brianna Day. So I first want to thank the laborers who are here. Thank you for coming out and showing your support, whatever that support may be. I want to thank everybody who is also in yellow for coming out. And thank you for showing your support, whatever your support may be. With that said, the reason why I take that stance is because the things that you are Fighting against has been happening for decades. So the fact that we are just now having these very heated arguments is kind of frustrating. And so I encourage everyone, if you don't want a data center built, the easiest way to do it would be to regulate your data. Go to your senators and talk to them about it because then we wouldn't even have a data center because the people who are collecting your data wouldn't have it in the first place. As somebody who tried to stay in a hotel that P. Diddy stayed in and I wasn't even allowed to stay in it, my son and I were literally sitting on the street of Chicago. I was bawling my eyes out because I thought we were going to have to go to a homeless shelter for a night because we were going to a doctor's appointment. But because of all of everything that's going on, we weren't allowed to stay at that one hotel. So I implore everybody in yellow, please contact your senators. Please start focusing on data regulation. All of your laborers, please, yes, continue to still fight for jobs. We need both. And to all of our politicians, don't be an octopussy and start voting for your citizens. Thank you."
h2_2026_03_23,h2_2026_03_23_t00255,public,Unknown speaker,SPEAKER_51,02:41:56.973,293,False,"My name is Julia Rozier, and I think also a lot of the points that I want to make have been covered. I think Bree was getting at was the question of sustainability, and I just want to remind everybody Indigenous Peoples Day was passed for the first time this year in Springfield, and I learned that the Potomac word, Sangamon, actually means land where there is plenty to eat. It does not mean land where there is plenty of data centers. And I also want to address the fact that we have a few false chitonies going on. You know, the idea that Tara brought up about it being union versus not union. That's a false dichotomy. I also want to bring up the false dichotomy about AI versus... AI was actually very helpful in coming up with my original prepared remarks, which I've changed, but it very quickly listed all the places that have successfully blocked data centers. It very quickly pointed out all of the egregious reasons that a data center might choose to place a mark on a place like Springfield, a place that they frankly see as vulnerable. They want to make you feel like you're the prettiest girl at the ball. They want to make you feel special. And I would just ask that you... that you realize the dignity and the story of what sangamon county actually and springfield truly deserves think of the long-term sustainable impact don't have to look at all these union workers five years from now and look at the disappointment and the anger in their eyes. And yeah, don't be like the sad, lonely girl at the bar. Don't give it up for Cyrus1."
h2_2026_03_23,h2_2026_03_23_t00256,public,Unknown speaker,SPEAKER_58,02:44:11.429,361,True,"Hi. I would like to thank the Sangamon County Board members that are here that are paying attention to their constituents, listening to what we have to say, and not playing snake on your phone or texting your wife. I do appreciate you guys. I do appreciate you guys. I also want to say that several years ago, Ameren came to this area and they built the high-voltage power line that you saw in that drone footage, and that was scheduled to go right through my front yard. and I turned down a very large sum of money because I did not want to be that close to a power line. I pushed them as far as they can, and they moved it 260 feet from my front door. I had no say in that. I tried to fight against it. Nobody listened. Then there was a solar farm built. I had no control over that, over where it went, where it was going to be, or how large it was going to be. And now, living in Tornado Alley, If a tornado were to hit that solar farm, it would rain glass and all of the toxic elements that are in the solar panels right on my property and ruin it forever. There's also solar or the wind farm that is also new out there. Same thing. If a tornado were to hit that and shred those blades, it's going to rain that carbon fiber all over my property, possibly, and it would ruin it forever. And I do not want that for my house, for your house, for anybody near this place. It scares me, and I do not want to be around it. As for the data center, I am not interested in having more infrastructure in that area. When Ameren brought that power line in, they said it would be great for business. My small business saw nothing from it. When they brought the solar farm, it'll be great for local business. My small business saw nothing. When they brought the wind farm in. You'll see business. My small business sees nothing."
h2_2026_03_23,h2_2026_03_23_t00257,official,Unknown speaker,SPEAKER_28,02:46:17.322,3,False,That's time.
h2_2026_03_23,h2_2026_03_23_t00259,public,Unknown speaker,SPEAKER_00,02:46:27.462,118,False,"Yeah, and to the point of saying something that no one here has heard, my name is Christopher Sims, and I represent Illinois People's Action as a community organizer. I just moved here about two months ago from Rockford, Illinois. At this very moment, Rockford, Illinois is fighting a $12 billion data center. So is Beloit, Wisconsin, just north of us. So is Jamesville, Wisconsin, just north of Beloit. So I want to be able to go back to Rockford one weekend and say that this board said no to a data center that nobody is probably in this state or in this area wants. And that's all I need to say. Thank you. Thank you."
