hearing_id,turn_id,date,title,speaker_cluster,start_seconds,end_seconds,n_segments,raw_text,source_segment_ids,input_path,n_words,duration_seconds,start_timestamp,end_timestamp,procedural_auto,speaker_name,speaker_role,organization
h2_2026_03_23,h2_2026_03_23_t00196,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7126.196,7132.64,8,"That's time. Thank you. Next speaker. One other point. Next speaker, please. That's time. Thank you. Next speaker.",h2_2026_03_23_s01425|h2_2026_03_23_s01426|h2_2026_03_23_s01427|h2_2026_03_23_s01428|h2_2026_03_23_s01429|h2_2026_03_23_s01430|h2_2026_03_23_s01431|h2_2026_03_23_s01432,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,20,6.444000000000415,01:58:46.196,01:58:52.640,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00197,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_01,7139.124,7215.924,19,"My name is Ashesta Musdeen. I live in Springfield. I'm here to request you to reject, not only delay the proposal. I've had the opportunity of living in a city for a few days where the air pollution level is the highest in the world. And I can tell you from my personal experience that that's not a good place to be. You would like to stop breathing. People were calling in sick, young people, they were calling in sick because of the air pollution. The children were kept out of school because of air pollution. So all the promises of good jobs and schools that have been made, there will be no people to go to the job. There will be no children to go to their school. So I humbly request you to please absolutely reject this. I'll finish with two quotes from local American Indians. One is, we'll always be remembered by the tax relief. So please be on the right side of the history. The second is that we do not inherit this earth from our ancestors. We borrow it from our children. So please look after your children. Thank you. Thank you.",h2_2026_03_23_s01433|h2_2026_03_23_s01434|h2_2026_03_23_s01435|h2_2026_03_23_s01436|h2_2026_03_23_s01437|h2_2026_03_23_s01438|h2_2026_03_23_s01439|h2_2026_03_23_s01440|h2_2026_03_23_s01441|h2_2026_03_23_s01442|h2_2026_03_23_s01443|h2_2026_03_23_s01444|h2_2026_03_23_s01445|h2_2026_03_23_s01446|h2_2026_03_23_s01447|h2_2026_03_23_s01448|h2_2026_03_23_s01449|h2_2026_03_23_s01450|h2_2026_03_23_s01451,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,202,76.80000000000018,01:58:59.124,02:00:15.924,False,,public,
h2_2026_03_23,h2_2026_03_23_t00198,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7216.644,7218.865,1,The next speaker.,h2_2026_03_23_s01452,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,3,2.220999999999549,02:00:16.644,02:00:18.865,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00199,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_05,7218.885,7343.997,23,"Hi, my name is Andrea Walters. I do live here in Springfield. Thank you for allowing me to address the council this evening. I sent an email last week with numerous articles containing information from professionals addressing the risks associated with data centers. I can provide those references for any of the facts that I mentioned. I am opposed to moving forward with the Cirrus One data center near Auburn. I would at the very least ask that you reverse your recent decision and approve a moratorium to allow time for state legislature to be discussed that would provide guardrails and protection for the counties where data centers are built. It's only a month. There's a belief about what you can expect when you're looking for scams, and when somebody is trying to push something quickly, that's a red flag. There's no reason why this shouldn't be delayed until our legislature has a chance to catch up. I will skip the part about the noise because I think that's been covered tonight. Increasing dependence on fossil fuels is driving climate change, and this is wrapped around fossil fuels. An increase in extreme temperatures and weather events. We are experiencing a drought in Illinois at this time. Anyone that has been near Springfield Lake recently can clearly see how low it already is. Yes, we need progress in business, but not at the cost of our environment. The pollution risks that come from data centers emitting nitrogen dioxide and tiny inhalable particles that can harm people's lungs is a big problem. According to the National Institute of Health, the tiny inhalable particles cause between 100 and 200,000 premature deaths each year. What about the financial risk? There's always a risk with investment. Numerous sources warn of huge amounts of debt companies are incurring in the race to build more data centers. One expert stated, this is a business model that hasn't exactly proved it can generate revenue or have a stable core to its demand.",h2_2026_03_23_s01453|h2_2026_03_23_s01454|h2_2026_03_23_s01455|h2_2026_03_23_s01456|h2_2026_03_23_s01457|h2_2026_03_23_s01458|h2_2026_03_23_s01459|h2_2026_03_23_s01460|h2_2026_03_23_s01461|h2_2026_03_23_s01462|h2_2026_03_23_s01463|h2_2026_03_23_s01464|h2_2026_03_23_s01465|h2_2026_03_23_s01466|h2_2026_03_23_s01467|h2_2026_03_23_s01468|h2_2026_03_23_s01469|h2_2026_03_23_s01470|h2_2026_03_23_s01471|h2_2026_03_23_s01472|h2_2026_03_23_s01473|h2_2026_03_23_s01474|h2_2026_03_23_s01475,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,345,125.11200000000008,02:00:18.885,02:02:23.997,False,,public,
h2_2026_03_23,h2_2026_03_23_t00200,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7344.317,7345.719,2,That's time. Thank you.,h2_2026_03_23_s01476|h2_2026_03_23_s01477,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,5,1.4020000000000437,02:02:24.317,02:02:25.719,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00201,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_05,7346.52,7347.341,1,Thank you very much.,h2_2026_03_23_s01478,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,4,0.8209999999999127,02:02:26.520,02:02:27.341,False,,public,
h2_2026_03_23,h2_2026_03_23_t00202,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7349.905,7350.466,1,Next speaker.,h2_2026_03_23_s01479,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.5610000000006039,02:02:29.905,02:02:30.466,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00203,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_41,7353.318,7447.814,20,"Hello, I'm Robert Oxley. I live in District 7. I'm actually an IBW and AFSCME union member. My biggest question is why is this such a big rush? Because this is a huge commitment for all the residents in Sangamon County. One of the things I see is right now there's an incentive program from the state of Illinois for data centers that the data center gets tax exempt. They get tax credit for 20% of the construction labor that's spent on the job. And to my union members, this PLA, it's not like they gave it to you out of good heart. It's because this had to be part of the PLA to do this. Second thing is there's House Bill HB 2789, and it's in committee right now. And this is for keeping the soldier field in Chicago. Now, they've included this to any project over $100 million. They get to keep the tax, property tax rate at where it's at right now. So that tax rate is going to be what they're paying for that land right now. There are some caveats, and I won't go into all that. But there's so many issues and unknowns, you know, if you can't vote no, then I recommend you at least delay vote until all these issues are squared away. Cyrus 1 states they want to be good neighbors, which I hope so. But the old saying is, good fences make good neighbors. The fence here is a signed, written contract to keep all the promises they've made in us.",h2_2026_03_23_s01480|h2_2026_03_23_s01481|h2_2026_03_23_s01482|h2_2026_03_23_s01483|h2_2026_03_23_s01484|h2_2026_03_23_s01485|h2_2026_03_23_s01486|h2_2026_03_23_s01487|h2_2026_03_23_s01488|h2_2026_03_23_s01489|h2_2026_03_23_s01490|h2_2026_03_23_s01491|h2_2026_03_23_s01492|h2_2026_03_23_s01493|h2_2026_03_23_s01494|h2_2026_03_23_s01495|h2_2026_03_23_s01496|h2_2026_03_23_s01497|h2_2026_03_23_s01498|h2_2026_03_23_s01499,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,276,94.4960000000001,02:02:33.318,02:04:07.814,False,,public,IBEW; AFSCME
h2_2026_03_23,h2_2026_03_23_t00204,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7449.356,7451.679,2,Thank you. Next speaker.,h2_2026_03_23_s01500|h2_2026_03_23_s01501,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,4,2.32300000000032,02:04:09.356,02:04:11.679,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00205,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_53,7457.465,7575.089,27,"My name is Alexa Martini. I am a resident of Auburn and owner of a home built in 1877 that sits along Route 104 just a few miles from the proposed data center site. It feels hard to trust this as a big break for Sangamon when 70% of the tax breaks are leaving our county. even though many of these trucks will drive directly past my house on Route 104 with a home that sits less than 22 feet from the highway. My sister lives in Auburn with my niece and brother-in-law, which was a huge draw to the area for me. I worry about how this will impact my niece in ways we still don't fully understand. I worry about my neighbor who earns just $750 per month in Social Security benefits and $120 per month in food stamps. My energy bills have doubled since moving to Auburn, and that is before the data center is here. Where is my neighbor expected to go when she is priced out of living in Auburn? a town she has lived in most of her life. Do we care about her health and her future or just 600 jobs? Because I'm very worried about my community, my family, and the future of rural America. My mom lives in nearby Thayer where she reads books she checked out from Auburn Library and has wild foxes that visit her. She's counted 20 different bird species this year alone. She's built herself quite the sanctuary out there. She's worried about her foxes, and I don't blame her. In nearby Louder, my husband and I drive out to see the northern lights when they're visible. That sight could now turn into Cyrus 1, and it's devastating. There are so many downsides and seemingly very few positives. and the positives seem to touch very few people. Please don't let your vote tonight be one that we regret and feel forever. Sangamon deserves better. Our children deserve better. This is not our legacy. No industry has successfully self-regulated, and it won't start here. Please vote no on Cyrus 1. Thank you.",h2_2026_03_23_s01502|h2_2026_03_23_s01503|h2_2026_03_23_s01504|h2_2026_03_23_s01505|h2_2026_03_23_s01506|h2_2026_03_23_s01507|h2_2026_03_23_s01508|h2_2026_03_23_s01509|h2_2026_03_23_s01510|h2_2026_03_23_s01511|h2_2026_03_23_s01512|h2_2026_03_23_s01513|h2_2026_03_23_s01514|h2_2026_03_23_s01515|h2_2026_03_23_s01516|h2_2026_03_23_s01517|h2_2026_03_23_s01518|h2_2026_03_23_s01519|h2_2026_03_23_s01520|h2_2026_03_23_s01521|h2_2026_03_23_s01522|h2_2026_03_23_s01523|h2_2026_03_23_s01524|h2_2026_03_23_s01525|h2_2026_03_23_s01526|h2_2026_03_23_s01527|h2_2026_03_23_s01528,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,367,117.6239999999998,02:04:17.465,02:06:15.089,False,,public,
h2_2026_03_23,h2_2026_03_23_t00206,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_36,7584.118,7707.563,22,"Good evening. My name is Elliot Clay. My wife is Alexa. As you said, we live down in Auburn. Just as some background, I worked for Senate Republican staff for four years on the Agriculture Committee and the Environment and Conservation Committee. I worked for an environmental nonprofit for six years, and now I'm an executive director for a group that advocates for soil and water conservation districts. I'm speaking on my behalf as just a private citizen right now, but having worked in the policy field regarding environment issues in agriculture, to reiterate what my wife elected has said, there has never been an industry in the history of the world that has self-regulated, period. And I want to say something, just one main thing, that I think really just needs to be hammered home. The laborers that are here tonight, you've heard from a lot of people that say they support you, and we do. I also want to reiterate the fact that the reason that the Environmental Protection Act, the Clean Water Act, the Clean Air Act, and a number of these other things actually exist, is because of issues that were brought forward by labor. I think about Peabody Coal. I think about everything that has happened in southern Illinois and the amount of thousands of acres of abandoned, unreclaimed mine land that is down there. The reason that it's sitting is because the companies that did that don't exist anymore. We don't even require that Cyrus One is going to file a surety bond on this thing to cover the deconstruction or contamination or anything that can happen. I mean, we do it for a lot of other industries, and it seems reasonable. I'm not against this happening necessarily. I just want to know that there's assurances in there legally. that we're going to be protected in the event that something does happen. I think that's a very reasonable thing to ask. I appreciate the board. Thank you.",h2_2026_03_23_s01529|h2_2026_03_23_s01530|h2_2026_03_23_s01531|h2_2026_03_23_s01532|h2_2026_03_23_s01533|h2_2026_03_23_s01534|h2_2026_03_23_s01535|h2_2026_03_23_s01536|h2_2026_03_23_s01537|h2_2026_03_23_s01538|h2_2026_03_23_s01539|h2_2026_03_23_s01540|h2_2026_03_23_s01541|h2_2026_03_23_s01542|h2_2026_03_23_s01543|h2_2026_03_23_s01544|h2_2026_03_23_s01545|h2_2026_03_23_s01546|h2_2026_03_23_s01547|h2_2026_03_23_s01548|h2_2026_03_23_s01549|h2_2026_03_23_s01550,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,344,123.44499999999971,02:06:24.118,02:08:27.563,False,,public,
h2_2026_03_23,h2_2026_03_23_t00207,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7707.643,7708.004,1,Thank you.,h2_2026_03_23_s01551,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.3609999999998763,02:08:27.643,02:08:28.004,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00208,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_14,7714.233,7821.272,16,"Good evening, everybody. My name is Marcus Robinson. I am a student at Lincoln Land Community College as well as a resident of Sangamon County. I'm here tonight in staunch opposition to this proposed data center. I don't believe that this data center should be built at all. And to start with, I need to address the energy grid concerns. There is no established energy grid to this data center that I know of. Where are they going to get the energy from? It's kind of hard to tell, especially considering that Ameren just tried a price hike last year. Also last year, the state experienced a 15% increase in costs throughout the entire state. So, with all that being said, do we want this to end up like another Pillsbury plant on the north side of Springfield where it's left abandoned and it's just going to rot and contaminate the community around it and ruin it? Like the Pillsbury plant, it's going to have its labor outsourced, but this time it's going to be by AI and not by outsourcing to other countries. Four to six years of labor, but what about in 46 years when this data center creates an unrepairable environmental impact and also causes AI corporations to dominate the job market? Don't sentence the younger generation to a death march of AI overlordship. And instead, you should focus on what the people actually want and to signify what the people want. I have a petition here of over 700 signatures that I'm willing to hand to those hands.",h2_2026_03_23_s01552|h2_2026_03_23_s01553|h2_2026_03_23_s01554|h2_2026_03_23_s01555|h2_2026_03_23_s01556|h2_2026_03_23_s01557|h2_2026_03_23_s01558|h2_2026_03_23_s01559|h2_2026_03_23_s01560|h2_2026_03_23_s01561|h2_2026_03_23_s01562|h2_2026_03_23_s01563|h2_2026_03_23_s01564|h2_2026_03_23_s01565|h2_2026_03_23_s01566|h2_2026_03_23_s01567,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,271,107.03899999999976,02:08:34.233,02:10:21.272,False,,public,Lincoln Land Community College
h2_2026_03_23,h2_2026_03_23_t00209,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,7822.033,7822.573,1,Next speaker.,h2_2026_03_23_s01568,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.5399999999999636,02:10:22.033,02:10:22.573,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00210,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_48,7825.802,7950.688,28,"Hello again, my name is Jill Krippel. I'm sure you're sick of seeing me. I'm tired of speaking to you, but I can't stand by and stay silent. None of us can. And unlike these data centers, we're not going anywhere. The last time we were here, Cyrus One was asked to set a minimum amount of local labor they'd use. Building trades had already walked out, so didn't hear that Cyrus One couldn't guarantee they'd hire even a single local laborer. They weren't sure if our people could handle the job. In their oral testimony at the Zoning Board of Appeals hearing, they said that they had a commitment to bargain a project labor agreement in their application, but their slides submitted as evidence, the same ones we saw today, implied that they already had a project labor agreement. If they have conflicting testimony on labor, what else are they being shady about? Speaking of the Zoning Board of Appeals hearing, what was going on with their chair saying that no one could get sworn in under penalty of perjury, that people had to swear to God or they wouldn't be able to speak? And then he went on some weird rant about foxes and deer not existing. We know these data center companies already think that we're just some backwards idiots that will believe anything they tell us. So way to lean into that stereotype. Anyway. Anything living near this data center, the plants, the cattle, the humans, may see health problems from noise and polluted air due to the hundreds of generators and the giant diesel tanks they each have. They're the kinds that are legally allowed to run 24-7 to sell energy back to the grid. And a 1.8 gigawatt data center was just approved to be built a couple hours up the road. So who knows? The solar farm across the street will cause the noise to carry for miles. We know that Cyrus One will violate our rules and regulations like they have been doing at all of their other locations in Illinois. Sangamon County isn't even getting much tax money from this, so how are we going to pay to effectively combat violations? Cyrus One's property tax reassessments were backdated at their other sites. So a larger cut of the tax might not be enough anyway. And they have no clue about a decommissioning plan. They've never done it before, and it's under testimony. I urge you to vote now. Thank you.",h2_2026_03_23_s01569|h2_2026_03_23_s01570|h2_2026_03_23_s01571|h2_2026_03_23_s01572|h2_2026_03_23_s01573|h2_2026_03_23_s01574|h2_2026_03_23_s01575|h2_2026_03_23_s01576|h2_2026_03_23_s01577|h2_2026_03_23_s01578|h2_2026_03_23_s01579|h2_2026_03_23_s01580|h2_2026_03_23_s01581|h2_2026_03_23_s01582|h2_2026_03_23_s01583|h2_2026_03_23_s01584|h2_2026_03_23_s01585|h2_2026_03_23_s01586|h2_2026_03_23_s01587|h2_2026_03_23_s01588|h2_2026_03_23_s01589|h2_2026_03_23_s01590|h2_2026_03_23_s01591|h2_2026_03_23_s01592|h2_2026_03_23_s01593|h2_2026_03_23_s01594|h2_2026_03_23_s01595|h2_2026_03_23_s01596,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,438,124.88600000000042,02:10:25.802,02:12:30.688,False,,public,
h2_2026_03_23,h2_2026_03_23_t00211,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_11,7952.77,7953.09,1,Next.,h2_2026_03_23_s01597,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,1,0.31999999999970896,02:12:32.770,02:12:33.090,False,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00212,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_63,7956.272,7956.792,1,Good evening.,h2_2026_03_23_s01598,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.5200000000004366,02:12:36.272,02:12:36.792,True,,official,Village of Loami
h2_2026_03_23,h2_2026_03_23_t00213,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_76,7957.553,7957.913,1,Thank you.,h2_2026_03_23_s01599,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,2,0.3599999999996726,02:12:37.553,02:12:37.913,True,,public,International Union of Operating Engineers Local 965
h2_2026_03_23,h2_2026_03_23_t00214,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_63,7959.514,7962.816,2,My name is Stephen Lambert. I am a resident of Sangamon County.,h2_2026_03_23_s01600|h2_2026_03_23_s01601,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,12,3.30199999999968,02:12:39.514,02:12:42.816,False,,official,Village of Loami
h2_2026_03_23,h2_2026_03_23_t00215,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_76,7963.377,7966.759,2,I actually live in Loamie. I'm a volunteer firefighter.,h2_2026_03_23_s01602|h2_2026_03_23_s01603,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,10,3.381999999999607,02:12:43.377,02:12:46.759,False,,public,International Union of Operating Engineers Local 965
h2_2026_03_23,h2_2026_03_23_t00216,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_63,7968.117,8028.171,15,"I'm a father, most importantly. My daughter's eight. She's a pretzel over in New Berlin. And I have a lot of vested interest. And tonight, I just wanted to share really news, and we keep talking about bring some new things. If you didn't know, I'm really speaking to you. As the mayor of Loamy, I don't represent every single idea, every person. But about three weeks ago in our board meeting, we passed a resolution, which was our moratorium, preemptively, And I want to point out, if you know our board, we have vastly different opinions and political ideologies. All six of them unanimously said we should do this. We should get ahead and at least take the time to do our research, look at what the state does, look at what the county does. I'm really proud of our community, and I want to give you a reason to delay. If Loamy can do it, as someone said, the county can do it too. And so that's me delivering the news today. Thank you, as always, for your time, and thank you for thinking of our future generations.",h2_2026_03_23_s01604|h2_2026_03_23_s01605|h2_2026_03_23_s01606|h2_2026_03_23_s01607|h2_2026_03_23_s01608|h2_2026_03_23_s01609|h2_2026_03_23_s01610|h2_2026_03_23_s01611|h2_2026_03_23_s01612|h2_2026_03_23_s01613|h2_2026_03_23_s01614|h2_2026_03_23_s01615|h2_2026_03_23_s01616|h2_2026_03_23_s01617|h2_2026_03_23_s01618,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,198,60.05400000000009,02:12:48.117,02:13:48.171,False,,official,Village of Loami
h2_2026_03_23,h2_2026_03_23_t00217,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,8030.473,8031.754,2,Thank you. Next speaker.,h2_2026_03_23_s01619|h2_2026_03_23_s01620,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,4,1.280999999999949,02:13:50.473,02:13:51.754,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00218,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_74,8037.44,8158.457,15,"Hello, Terry Arnold. I live in northern Macoupin County, and I've got a couple things here that hasn't really been discussed too much, and one was the gentleman from Waverly about the waters and also the contamination of if they have a leak. According to what I've read... on the closed loop systems which is the water keeps circulating and they put additives in it once a month they do what they call a blow down okay where does this blow down chemicals there's nitrates glycol and metals in this stuff that's circulating around when they do a blow down once a month where does that go that's what i want to know right now then what also I read unplanned drain down. If they have an issue like maybe up in Aurora where the lines froze and then you're having liquid spilling out, what are they going to do with the contaminated groundwater? And then the next thing, on Sangamon County's website, They said that they were zoned, the data center was zoned agricultural. Well, why is it zoned agriculture? It should be zoned commercial. In Aurora, the citizen there said that their data center was zoned as a warehouse. That's not a warehouse. That's a business, a commercial business, which has industrial stuff in it with chemicals. So we need to address these things here. And then getting back to the zoning.",h2_2026_03_23_s01621|h2_2026_03_23_s01622|h2_2026_03_23_s01623|h2_2026_03_23_s01624|h2_2026_03_23_s01625|h2_2026_03_23_s01626|h2_2026_03_23_s01627|h2_2026_03_23_s01628|h2_2026_03_23_s01629|h2_2026_03_23_s01630|h2_2026_03_23_s01631|h2_2026_03_23_s01632|h2_2026_03_23_s01633|h2_2026_03_23_s01634|h2_2026_03_23_s01635,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,244,121.01700000000073,02:13:57.440,02:15:58.457,False,,public,
h2_2026_03_23,h2_2026_03_23_t00219,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,8158.697,8160.838,4,That's time. Thank you. Thank you. Next speaker.,h2_2026_03_23_s01636|h2_2026_03_23_s01637|h2_2026_03_23_s01638|h2_2026_03_23_s01639,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,9,2.1409999999996217,02:15:58.697,02:16:00.838,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00220,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_09,8167.642,8224.388,11,"Hi there. My name is Todd Brummett. My wife and I live in rural Auburn. Listen, I understand that data centers are a necessary evil. And speaking here, I hope this is not just a formality speaking against it. But after seeing the Auburn citizen, I saw there was a letter paid by the zoning and planning staff written in a positive spin for for the data center. Listen, despite that, I'm hoping to reach enough of you to say no on this board and consider other options that do not involve swallowing up farmland in chunks. People who are already out there have to look at a three-mile-by-eight-mile solar farm and plenty of red blinking lights from the windmills. When is enough enough? Ironically, the farmer involved and his family do not have to look at these things. And most of you on the zoning and planning staff and Sangamon County Board, I bet you don't either.",h2_2026_03_23_s01640|h2_2026_03_23_s01641|h2_2026_03_23_s01642|h2_2026_03_23_s01643|h2_2026_03_23_s01644|h2_2026_03_23_s01645|h2_2026_03_23_s01646|h2_2026_03_23_s01647|h2_2026_03_23_s01648|h2_2026_03_23_s01649|h2_2026_03_23_s01650,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,164,56.746000000001004,02:16:07.642,02:17:04.388,False,,public,
h2_2026_03_23,h2_2026_03_23_t00221,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_09,8228.732,8292.331,10,"Wouldn't we rather use existing buildings or have buildings that are already established in industrial areas to be used? Build in those areas. Listen, the definition of a farmer, a farmer is a person who manages or operates a farm, engaging in the cultivation of land, crops, and raising livestock and animals for food and fiber and other agricultural products. You know, you're called to be good stewards of your land if you're a big farmer or a small farmer. Listen, Dowson's website even says they farm and lead with integrity, honesty, and advanced agronomy. No, they don't. This is not it. The zoning and staff letter says they have 200 acres is one drop of water to 16-ounce bottle of water since we have 453,000 killable acres. Listen, it's already filled up with... 232 other data centers, solar farms, windmills, and other industries.",h2_2026_03_23_s01651|h2_2026_03_23_s01652|h2_2026_03_23_s01653|h2_2026_03_23_s01654|h2_2026_03_23_s01655|h2_2026_03_23_s01656|h2_2026_03_23_s01657|h2_2026_03_23_s01658|h2_2026_03_23_s01659|h2_2026_03_23_s01660,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,152,63.59900000000016,02:17:08.732,02:18:12.331,False,,public,
h2_2026_03_23,h2_2026_03_23_t00222,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,8292.851,8302.934,7,"That's time. Thank you. No, that's time, sir. That's time, sir. That's time. Next speaker. Next speaker, please.",h2_2026_03_23_s01661|h2_2026_03_23_s01662|h2_2026_03_23_s01663|h2_2026_03_23_s01664|h2_2026_03_23_s01665|h2_2026_03_23_s01666|h2_2026_03_23_s01667,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,22,10.08299999999872,02:18:12.851,02:18:22.934,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00223,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_28,8306.935,8307.915,1,"Next speaker, please.",h2_2026_03_23_s01668,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,3,0.9800000000013824,02:18:26.935,02:18:27.915,True,,official,Sangamon County Board
h2_2026_03_23,h2_2026_03_23_t00224,2026-03-23,"Data-center hearing — March 23, 2026",SPEAKER_03,8316.81,8328.293,3,"Hello, everyone. My name is Beta Keene, and I'm 15 years old. I'm not quite old enough to vote or drive on my own, but I am old enough and smart enough to care about future generations.",h2_2026_03_23_s01669|h2_2026_03_23_s01670|h2_2026_03_23_s01671,/Users/williamrinehart/Documents/GitHub/SPFLD_datacenter/whisperx_outputs_diarized/COB_20260323_Imported_segments.csv,39,11.483000000000175,02:18:36.810,02:18:48.293,False,,public,
